Log file open, 11/10/22 15:51:17
[2022.11.10-12.51.18:803][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2022.11.10-12.51.18:803][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2022.11.10-12.51.18:803][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2022.11.10-12.51.18:803][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2022.11.10-12.51.18:803][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2022.11.10-12.51.18:803][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2022.11.10-12.51.18:828][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2022.11.10-12.51.18:828][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2022.11.10-12.51.18:833][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2022.11.10-12.51.18:833][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2022.11.10-12.51.18:836][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2022.11.10-12.51.18:836][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2022.11.10-12.51.18:836][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2022.11.10-12.51.18:836][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2022.11.10-12.51.18:839][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2022.11.10-12.51.18:839][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2022.11.10-12.51.18:839][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2022.11.10-12.51.18:841][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2022.11.10-12.51.18:841][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2022.11.10-12.51.18:846][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2022.11.10-12.51.18:846][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2022.11.10-12.51.18:846][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2022.11.10-12.51.18:846][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2022.11.10-12.51.18:846][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2022.11.10-12.51.18:846][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2022.11.10-12.51.18:849][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2022.11.10-12.51.18:849][  0]LogTargetPlatformManager:   ADPCM
[2022.11.10-12.51.18:849][  0]LogTargetPlatformManager:   PCM
[2022.11.10-12.51.18:850][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2022.11.10-12.51.18:850][  0]LogTargetPlatformManager:   BINKA
[2022.11.10-12.51.18:854][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2022.11.10-12.51.18:854][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2022.11.10-12.51.18:854][  0]LogTargetPlatformManager:   OGG
[2022.11.10-12.51.18:856][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2022.11.10-12.51.18:856][  0]LogTargetPlatformManager:   OPUS
[2022.11.10-12.51.18:889][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2022.11.10-12.51.18:894][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2022.11.10-12.51.18:894][  0]LogTargetPlatformManager:   SF_METAL
[2022.11.10-12.51.18:894][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2022.11.10-12.51.18:894][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2022.11.10-12.51.18:894][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2022.11.10-12.51.18:894][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2022.11.10-12.51.18:894][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2022.11.10-12.51.18:894][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2022.11.10-12.51.18:894][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2022.11.10-12.51.18:894][  0]LogTargetPlatformManager:   PCD3D_SM6
[2022.11.10-12.51.18:894][  0]LogTargetPlatformManager:   PCD3D_SM5
[2022.11.10-12.51.18:894][  0]LogTargetPlatformManager:   PCD3D_ES31
[2022.11.10-12.51.18:894][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2022.11.10-12.51.18:894][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2022.11.10-12.51.18:894][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2022.11.10-12.51.18:894][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2022.11.10-12.51.18:900][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2022.11.10-12.51.18:900][  0]LogTargetPlatformManager:   VVM_1_0
[2022.11.10-12.51.18:900][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2022.11.10-12.51.18:900][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2022.11.10-12.51.18:900][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2022.11.10-12.51.18:900][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2022.11.10-12.51.18:900][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2022.11.10-12.51.18:900][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2022.11.10-12.51.18:902][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../GitSourceControl/UE_Projects/TestProject1/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2022.11.10-12.51.18:902][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2022.11.10-12.51.18:902][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../GitSourceControl/UE_Projects/TestProject1/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.11.10-12.51.18:902][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2022.11.10-12.51.18:926][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1380 MiB)
[2022.11.10-12.51.18:926][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.11.10-12.51.18:927][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2022.11.10-12.51.18:934][  0]LogDerivedDataCache: Speed tests for C:/Users/vasin/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2022.11.10-12.51.18:934][  0]LogDerivedDataCache: Display: Performance to C:/Users/vasin/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.03ms. RandomReadSpeed=1094.14MBs, RandomWriteSpeed=153.41MBs. Assigned SpeedClass 'Local'
[2022.11.10-12.51.18:935][  0]LogDerivedDataCache: Using Local data cache path C:/Users/vasin/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2022.11.10-12.51.18:935][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2022.11.10-12.51.18:935][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2022.11.10-12.51.18:935][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2022.11.10-12.51.18:935][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2022.11.10-12.51.18:936][  0]LogShaderCompilers: Guid format shader working directory is -7 characters bigger than the processId version (../../../../GitSourceControl/UE_Projects/TestProject1/Intermediate/Shaders/WorkingDirectory/7176/).
[2022.11.10-12.51.18:936][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/vasin/AppData/Local/Temp/UnrealShaderWorkingDir/B66760BB4CE15DD6E51E29850160CB68/'.
[2022.11.10-12.51.18:936][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2022.11.10-12.51.18:936][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 5 workers.
[2022.11.10-12.51.19:676][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2022.11.10-12.51.20:000][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../GitSourceControl/UE_Projects/TestProject1/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.11.10-12.51.20:000][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: ../../../../GitSourceControl/UE_Projects/TestProject1/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.11.10-12.51.20:001][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../GitSourceControl/UE_Projects/TestProject1/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.11.10-12.51.20:691][  0]LogSlate: Using FreeType 2.10.0
[2022.11.10-12.51.20:692][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2022.11.10-12.51.20:728][  0]LogAssetRegistry: FAssetRegistry took 0.0106 seconds to start up
[2022.11.10-12.51.20:734][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2022.11.10-12.51.20:923][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2022.11.10-12.51.21:222][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: Available device profiles:
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE2600][0000096BC6FCD800 52] GlobalDefaults, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE2E00][0000096BCA28C800 52] Windows, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE1600][0000096BC8430000 52] WindowsEditor, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE0200][0000096BBE7C7800 52] WindowsServer, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE2000][0000096BD0FC0000 52] WindowsClient, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE1200][0000096BD0FC5000 52] IOS, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE3000][0000096BD0FC7800 52] iPadAir2, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE3200][0000096BD0FCC800 52] IPadPro, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE3400][0000096BD0FCA000 52] iPadAir3, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE2800][0000096BC6FF2800 52] iPadAir4, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE3600][0000096BD0FF0000 52] iPadMini4, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE3A00][0000096BD0FF5000 52] iPadMini5, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE2200][0000096BD0FF7800 52] iPadMini6, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE4200][0000096BD0FC2800 52] iPhone6S, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE4800][0000096BD0FFC800 52] iPhone7, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE4E00][0000096BD0FFA000 52] iPodTouch7, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE4600][0000096BD1130000 52] iPhone6SPlus, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE2A00][0000096BD1135000 52] iPhone7Plus, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE4000][0000096BD1137800 52] iPhoneSE, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE4C00][0000096BD113A000 52] iPhone8, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE3800][0000096BD113C800 52] iPhone8Plus, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE4A00][0000096BD0FF2800 52] iPhoneX, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE5000][0000096BD0F90000 52] iPhoneXS, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE5600][0000096BD0F95000 52] iPhoneXSMax, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE5200][0000096BD0F97800 52] iPhoneXR, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE3C00][0000096BD0F9A000 52] iPhone11, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE5800][0000096BD0F9C800 52] iPhone11Pro, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE4400][0000096BD1132800 52] iPhone11ProMax, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE2C00][0000096BD0FA0000 52] iPhoneSE2, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE3E00][0000096BD0FA5000 52] iPhone12Mini, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE6000][0000096BD0FA7800 52] iPhone12, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE6600][0000096BD0FAA000 52] iPhone12Pro, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE6200][0000096BD0FAC800 52] iPhone12ProMax, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE5A00][0000096BD0F92800 52] iPhone13Mini, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE6800][0000096BD1140000 52] iPhone13, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE5E00][0000096BD1145000 52] iPhone13Pro, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE5400][0000096BD1147800 52] iPhone13ProMax, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE5C00][0000096BD114A000 52] iPadPro105, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE7000][0000096BD114C800 52] iPadPro129, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE7600][0000096BD0FA2800 52] iPadPro97, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE7200][0000096BD1150000 52] iPadPro2_129, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE6A00][0000096BD1155000 52] iPad5, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE7800][0000096BD1157800 52] iPad6, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE6E00][0000096BD115A000 52] iPad7, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE6400][0000096BD115C800 52] iPad8, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE6C00][0000096BD1142800 52] iPad9, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE8000][0000096BD1160000 52] iPadPro11, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE8600][0000096BD1165000 52] iPadPro2_11, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE8200][0000096BD1167800 52] iPadPro3_11, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE7A00][0000096BD116A000 52] iPadPro3_129, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE8800][0000096BD116C800 52] iPadPro4_129, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE7E00][0000096BD1152800 52] iPadPro5_129, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE7400][0000096BD1170000 52] AppleTV, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE7C00][0000096BD1175000 52] AppleTV4K, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE9000][0000096BD1177800 52] TVOS, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE8E00][0000096BD117C800 52] Mac, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE8400][0000096BD117A000 52] MacEditor, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE9C00][0000096BD1162800 52] MacClient, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE9600][0000096BD1180000 52] MacServer, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DEA200][0000096BD1187800 52] Linux, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DEA400][0000096BD1185000 52] LinuxEditor, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE9800][0000096BD118A000 52] LinuxArm64Editor, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE8A00][0000096BD118C800 52] LinuxArm64, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DEA600][0000096BD1172800 52] LinuxClient, 
[2022.11.10-12.51.21:222][  0]LogDeviceProfileManager: 	[0000096BD0DE9200][0000096BD1190000 52] LinuxArm64Client, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DE8C00][0000096BD1195000 52] LinuxServer, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEA800][0000096BD1197800 52] LinuxArm64Server, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEA000][0000096BD119A000 52] Android, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DE9E00][0000096BD119C800 52] Android_Preview_OpenGL, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DE9400][0000096BD1182800 52] Android_Preview_Vulkan, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEB000][0000096BD11A0000 52] Android_Low, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEB600][0000096BD11A5000 52] Android_Mid, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEB200][0000096BD11A7800 52] Android_High, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEAE00][0000096BD11AA000 52] Android_Default, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEB800][0000096BD11AC800 52] Android_Adreno4xx, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEAA00][0000096BD1192800 52] Android_Adreno5xx_Low, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DE9A00][0000096BD11B0000 52] Android_Adreno5xx, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEAC00][0000096BD11B5000 52] Android_Adreno6xx, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEC000][0000096BD11B7800 52] Android_Adreno6xx_Vulkan, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEC600][0000096BD11BA000 52] Android_Adreno7xx, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEC200][0000096BD11BC800 52] Android_Adreno7xx_Vulkan, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEBA00][0000096BD11A2800 52] Android_Mali_T6xx, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEC800][0000096BD11C0000 52] Android_Mali_T7xx, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEBE00][0000096BD11C5000 52] Android_Mali_T8xx, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEB400][0000096BD11C7800 52] Android_Mali_G71, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEBC00][0000096BD11CA000 52] Android_Mali_G72, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DED000][0000096BD11CC800 52] Android_Mali_G72_Vulkan, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DED600][0000096BD11B2800 52] Android_Mali_G76, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DED200][0000096BD11D0000 52] Android_Mali_G76_Vulkan, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DECA00][0000096BD11D5000 52] Android_Mali_G77, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DED800][0000096BD11D7800 52] Android_Mali_G77_Vulkan, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DECE00][0000096BD11DA000 52] Android_Mali_G78, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEC400][0000096BD11DC800 52] Android_Mali_G78_Vulkan, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DECC00][0000096BD11C2800 52] Android_Mali_G710, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEE000][0000096BD11E0000 52] Android_Mali_G710_Vulkan, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEE600][0000096BD11E5000 52] Android_Xclipse_920, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEE200][0000096BD11E7800 52] Android_Xclipse_920_Vulkan, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEDA00][0000096BD11EA000 52] Android_Vulkan_SM5, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEE800][0000096BD11EC800 52] Android_PowerVR_G6xxx, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DED400][0000096BD11D2800 52] Android_PowerVR_GT7xxx, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEEC00][0000096BD1200000 52] Android_PowerVR_GE8xxx, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEEE00][0000096BD1205000 52] Android_PowerVR_GM9xxx, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEF000][0000096BD1207800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEFE00][0000096BD120A000 52] Android_TegraK1, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEDE00][0000096BD120C800 52] Android_Unknown_Vulkan, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEF600][0000096BD11E2800 52] Oculus_Quest, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEE400][0000096BD1210000 52] Oculus_Quest2, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: 	[0000096BD0DEF400][0000096BD1215000 52] HoloLens, 
[2022.11.10-12.51.21:223][  0]LogDeviceProfileManager: Active device profile: [0000096BD0DE1600][0000096BC8430000 52] WindowsEditor
[2022.11.10-12.51.21:223][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2022.11.10-12.51.21:223][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../GitSourceControl/UE_Projects/TestProject1/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.11.10-12.51.21:223][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.11.10-12.51.21:223][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../GitSourceControl/UE_Projects/TestProject1/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2022.11.10-12.51.21:223][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.11.10-12.51.21:225][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, MinAllowed_Sdk=r21a, MaxAllowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2022.11.10-12.51.21:225][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.11.10-12.51.21:225][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.11.10-12.51.21:225][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.11.10-12.51.21:225][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.19041.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2022.11.10-12.51.21:227][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="E:/_UE/GitSourceControl/UE_Projects/TestProject1/TestProject1.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="E:/_UE/GitSourceControl/UE_Projects/TestProject1/Intermediate/TurnkeyReport_1.log" -log="E:/_UE/GitSourceControl/UE_Projects/TestProject1/Intermediate/TurnkeyLog_1.log" -project="E:/_UE/GitSourceControl/UE_Projects/TestProject1/TestProject1.uproject"  -Device=Win64@VDMSTUDIO'
